place_id,name,rating,kategori,htm,latitude,longitude,deskripsi
53,Pantai Pok Tunggal,4.5,Pantai,10000,-81554468,1106217582,pantai pok tunggal adalah salah satu pantai populer di gunungkidul pantai ini terletak di desa tepus kecamatan tepus posisinya sejajar dan tak jauh dari pantai indrayanti dan pantai watulawang yang tak kalah populer nama pok tunggal berasal dari keberadaan pohon duras di kawasan pantai tersebut pohon jenis ini dikenal sangat sulit tumbuh di daerah pesisir karena hanya satu satunya pohon ini kemudian menjadi semacam maskot bagi pantai ini yang menjadi ciri khas pantai ini adalah bentuknya yang sempit dan memanjang di samping itu lokasinya yang dikelilingi bukit kapur dan karang menjadikan pok tunggal tampak lebih eksotis pantai ini cocok sebagai destinasi berbagai macam kegiatan rekreasi
54,Pantai Ngobaran,4.5,Pantai,5000,-81191333,1105050409,keunikan yang menjadi ciri khas pantai ngobaran adalah adanya pura dan arca keberadaannya membuat sekilas pantai ngobaran memiliki suasana khas yang mirip dengan pulau bali satu keunikan yang kemungkinan besar tersembunyi dari kebanyakan wisatawan adalah adanya sumber air tawar di tepi laut namun aliran air tawar hanya bisa ditemukan ketika air laut sedang surut satu sajian spesial yang bisa didapatkan di pantai ngobaran adalah landak laut atau bulu babi kuliner ini bisa dipesan di warung warung yang ada di sekitar pantai bagian landak laut yang dimakan adalah dagingnya
57,Pantai Nglambor,4.4,Pantai,10000,-81827028,1106792399,pantai nglambor adalah sebuah pantai eksotis yang terletak di kelurahan purwodadi kecamatan tepus gunung kidul daerah istimewa yogyakarta lokasinya persis di sebelah barat dari pantai siung dan sebelah timur dari pantai jogan jaraknya kurang lebih km dari pusat kota jogja pantai ini menawarkan panorama pantai yang indah
59,Pantai Ngandong,4.5,Pantai,10000,-8146423,1106061408,pantai ini memiliki garis pantai yang panjang dengan pasir putih yang bersih dan lembut ada bebatuan di pinggir pantai yang bisa dimanfaatkan oleh pengunjung untuk bermain air permainan air disini selain berenang juga tersedia fasilitas kano pemandangan unik yang dapat dilihat di pantai ini adalah adanya pulau yang berada di tengah laut saat sedang surut pulau itu bisa dicapai dengan jalan kaki
60,Pantai Sepanjang,4.4,Pantai,10000,-81366656,1105659962,siapa sangka ternyata yogyakarta pun punya “kuta” nya sendiri ialah pantai sepanjang salah satu pantai di kabuaten gunungkidul daerah yang satu ini memang memiliki koleksi pantai cantik yang tak terhitung jumlahnya bahkan pantai ini digadang gadang sebagai ‘kuta tempo doeloe‘
65,Pantai Timang,4.5,Pantai,5000,-81759266,1106624196,begitu memasuki wilayah pantai pengunjung akan disambut dengan indahnya perpaduan warna alam air di bibir pantai yang berwarna hijau toska dan semakin berwarna biru ke tengah laut tidak perlu ditanya lagi tentu airnya begitu jernih dan bersih selain itu terdapat pula perbukitan yang ditumbuhi banyak pohon begitu menyejukkan dipandang mata batu – batu karang yang besar membentang dengan gagahnya siap menghadang besarnya ombak yang menghantam pantai yang paling khas dari pantai ini adalah keberadaan gondola untuk menyeberang menuju pulau timang gondola ini membentang dari pantai menuju ke pulau timang yang berupa batu karang gondola ini terbuat dari kayu sederhana dengan tali tambang yang ditarik manual wahana lain yang juga memacu adrenalin adalah jembatan gantung jembatan ini juga menghubungkan area pinggir pantai dengan pulau timang dimana jembatan ini menjadi alternatif bagi pengunjung yang ingin menyeberang selain menggunakan gondola
71,Pantai Kesirat,4.6,Pantai,5000,-80961535,1104350483,pantai kesirat dapat dijadikan area untuk perkemahan letaknya yang jauh dari keramaian bisa membuat pengunjung jadi lebih nyaman dan menikmati momen kebersamaan ketika berlibur dengan keluarga teman atau kerabat disana fasilitas warung makan dan kamar mandi tetap beroperasi selama jam yang menjadi keunggulan dari pantai kesirat adalah letaknya yang dikelilingi tebing tebing ini merupakan tempat favorit untuk memancing ikan atau sekadar duduk duduk menikmati hembusan angin di pantai
80,Pantai Glagah,4.4,Pantai,6000,-79119427,1100647339,pantai glagah indah adalah salah satu pantai yang menjadi objek wisata di provinsi daerah istimewa yogyakarta pantai glagah indah merupakan salah satu pantai di yogyakarta dengan hamparan pasir yang berwarna hitam dan banyak mengandung pasir besi pantai glagah indah memiliki akses yang baik pantai glagah dikenal sebagai salah satu pantai di jogja yang memiliki ombak cukup besar oleh sebab itu di kawasan pantai pun dibangun tetrapod
83,Pantai Ngrenehan,4.4,Pantai,5000,-81211475,1105142337,pantai ngrenehan merupakan pantai nelayan terletak di desa kanigoro kecamatan saptosari kurang lebih km di sebelah selatan kota wonosari suatu pantai berupa teluk yang dikelilingi hamparan perbukitan kapur dan memiliki panorama yang sangat memukau dengan deburan ombak menerpa pasir putih pantai ini diapit oleh dua bukit karang yang cukup besar dan menjorok ke laut di pantai ini pengunjung dapat mengamati langsung kegiatan nelayan tradisional juga bisa menikmati ikan segar yang baru saja diangkat dari kedalaman laut selatan
97,Pantai Ngrumput,4.6,Pantai,10000,-81403829,1105831238,pantai ngrumput memang kalah pamor dengan parangtritis namun urusan eksotisme pantai yang terletak di gunung kidul itu tak bisa disepelekan begitu saja karena belum begitu dikenal oleh masyarakat pantai ini seolah belum terjamah sehingga keindahan alamnya masih alami dan juga bersih karena terhindar dari sampah selain itu wisatawan yang datang kemari bisa merasakan memiliki pantai pribadi karena masih sepi pengunjung eksotisme pertama dari pantai ngrumput di mata para wisatawan adalah tepi pantainya seperti halnya pantai gunung kidul lainnya yang terkenal dengan pasir putihnya demikian juga dengan pantai ini istimewanya banyak wisatawan tak ingin beranjak dari pasir tersebut hingga memilih untuk bermalam biasanya kegiatan camping itu selalu identik dengan mendaki gunung kali ini tanpa perlu mendaki wisatawan dapat merasakan sensasi bermalam di bawah sinar rembulan kegiatan ini yang membuat pantai ngrumput ini makin popular di mata wisatawan
98,Pantai Ngedan,4.4,Pantai,5000,-81163418,1104963362,pantai ngeden atau ngedan yang terletak di desa krambil sawit tersembunyi di balik bukit karang pantai cantik ini memberikan kesan eksklusif bagi pengunjungnya terletak agak terpencil pantai ngeden menyimpan keindahan alam yang masih terjaga berkunjung kemari memang tidak terlalu mudah karena akses jalannya yang belum maksimal akan tetapi hijaunya perbukitan serta birunya laut akan memanjakan wisatawan begitu tiba di lokasi
99,Pantai Slili,4.5,Pantai,10000,-81449664,1106028766,pantai slili merupakan pantai kecil bagian selatan kecamatan tepus kabupaten gunungkidul lokasinya tepat berada di antara pantai krakal dan pantai sadranan ketiganya hanya dipisahkan oleh bukit karang yang bisa dijelajahi salah satu yang populer dari pantai slili adalah posisinya slili diapit oleh dua bukit yang berbatasan langsung dengan pantai yang jauh lebih luas kedua bukit ini membuat area pantai menyerupai teluk berukuran mini pantai slili dikenal memiliki spot spot cantik untuk snorkeling begitu juga dengan pantai slili yang menjadi ‘tetangga’ nya lantai karangnya merupakan habitat yang baik untuk biota laut ada penyewaan alat snorkeling serta jasa instruktur snorkeling yang bisa dicoba jika berkunjung kemari
110,Pantai Nglolang,4.3,Pantai,10000,-81360048,110562855,pantai ini sangat indah dengan pasir putih dan ombak yang bergulung gulung dan menghempas karang ini masih terbilang sepi dan mengunjungi pantai yang masih sepi ini pastinya obat yang sangat manjur untuk menghilangkan kejenuhan setelah sehari hari berkutat dengan kesibukan deburan ombak yang menggulung gulung dan menghempas karang dan pemandangan cakrawala jauh di depan menjadi obat penetral suasana hati yang ampuh apalagi pemandangan di sekitar pantai ini dipercantik dengan dua tebing yang mengapit pantai
111,Pantai Kuwaru,4.1,Pantai,10000,-7989177883,1102265599,pantai kuwaru terkenal dengan wisata yang terkesan santai dan murah
127,Pantai Jogan,4.3,Pantai,10000,-8180135,1106763715,pantai jogan memiliki keunikan tersendiri yaitu adanya air terjun yang langsung jatuh dari atas tebing ke bibir laut jogan ketinggian air terjun ini sekitar dengan sumber air yang berasal dari perbukitan karst di sebelah utara
137,Pantai Ngetun,4.5,Pantai,15000,-81703641,1106526446,pantai ngetun adalah keindahan yang sempurna dari yogyakarta khususnya gunung kidul keindahan biota lautnya memang tidak bisa dihindarkan
153,Pantai Midodaren,4.5,Pantai,15000,-81255992,110521558,pantai yang masih alami di kawasan gunungkidul cocok untuk yang ingin menikmati keindahan laut tanpa keramaian pasir putih dan batuan karang menambah pesona tempat ini
154,Pantai Seruni,4.5,Pantai,15000,-8159907,1106315752,pantai tersembunyi yang masih jarang dijamah wisatawan keindahannya terletak pada hamparan pasir putih dan suasana yang tenang ideal untuk menyendiri atau piknik kecil
171,Congot Beach,4.3,Pantai,6000,-79075425,1100535658,pantai yang terletak di ujung barat kulon progo ini terkenal dengan pemandangan muara sungai dan hutan bakau cocok untuk menikmati sunset dan fotografi alam serta melihat aktivitas nelayan lokal
175,Trisik Beach,3.9,Pantai,6000,-79673349,110182607,pantai yang masih alami di kulon progo populer untuk melihat burung migran dan aktivitas nelayan terdapat juga konservasi penyu yang menambah nilai edukatif dari tempat ini
180,Pantai Butuh,4.4,Pantai,5000,-81117719,1104855447,pantai tersembunyi di gunungkidul yang menawarkan ketenangan dan keindahan alami cocok untuk wisatawan yang ingin menjauh dari keramaian dan menikmati pantai secara privat
213,Pantai Somandeng,4.5,Pantai,15000,-81490954,1106101161,pantai di gunungkidul yang tenang dan cocok untuk piknik keluarga memiliki garis pantai yang tidak terlalu ramai dengan pasir putih bersih
215,Pantai Nampu,4.6,Pantai,10000,-81837872,1107073455,pantai alami dengan pasir putih dan ombak yang tenang ideal untuk relaksasi bermain air dan fotografi alam
221,Pantai Pasir Puncu,4,Pantai,10000,-78540573,1099130624,pantai eksotis yang masih belum banyak diketahui wisatawan dengan pasir bersih dan tebing tebing batu yang unik
251,Pantai Bukit Indah Nampu,4.4,Pantai,10000,-81840158,1107081369,pantai dengan bukit kecil dan pemandangan laut yang eksotis cocok untuk sunset hunting
254,Pantai Segoro Kidul,4.3,Pantai,50000,-7996434,1102414412,pantai penuh legenda yang diyakini sebagai gerbang laut selatan menyajikan panorama mistis nan indah
257,Pantai Ngrawah,4.5,Pantai,10000,-81250824,1105202032,pantai tersembunyi dengan pasir putih dan ombak tenang cocok untuk camping atau eksplorasi
268,Pantai Ngluwen,4.5,Pantai,10000,-81140054,1104898614,pantai perawan yang tenang cocok untuk pelarian dari keramaian kota
270,pantai Trisik,3.9,Pantai,3000,-79673349,110182607,pantai alami dengan konservasi penyu dan suasana pantai yang bersih dan sejuk
278,Pantai Watunene,4.6,Pantai,7500,-81594636,1106292219,pantai tersembunyi di pesisir selatan dengan hamparan pasir putih dan batuan indah
294,Pantai Baru,4.3,Pantai,4000,-81338843,1105510278,pantai yang mulai populer dengan angin segar dan deretan kincir angin sebagai daya tarik utama
306,Pantai Imorenggo,4.4,Pantai,0,-79658312,1101824816,pantai dengan pasir hitam eksotis di kulon progo menawarkan keindahan alam yang masih alami dan cocok untuk bersantai
318,Nglangkap Beach,4.3,Pantai,10000,-81107366,110479256,pantai yang menawarkan keindahan alam dan suasana yang tenang cocok untuk bersantai dan menikmati pemandangan laut
323,Pantai Botorubuh,4.6,Pantai,5000,-82003473,1107082335,pantai yang menawarkan keindahan alam dan suasana yang tenang cocok untuk bersantai dan menikmati pemandangan laut
329,Bukit Gunung Kidul Pantai Indrayanti,4.7,Pantai,10000,-81501214,1106121077,bukit dengan pemandangan spektakuler yang menghadap ke pantai indrayanti terkenal dengan pasir putih dan ombak yang tenang
339,Pantai Daud,4.4,Pantai,0,-8157724,1106246487,pantai yang relatif sepi menawarkan keindahan alam dengan pasir hitam dan ombak yang cocok untuk bersantai
340,Pantai Parangracuk,4.5,Pantai,0,-81316897,1105447417,pantai dengan pemandangan indah dan ombak yang besar cocok untuk kegiatan surfing dan menikmati alam
341,Pantai Sundak Timur,4.4,Pantai,0,-8147072,1106079043,pantai yang terkenal dengan pasir putihnya yang bersih dan suasana tenang ideal untuk berlibur dan bersantai
374,Pantai Ngondo,4.8,Pantai,0,-81802873,1106759738,pantai tersembunyi dengan pasir putih dan air jernih cocok untuk menikmati ketenangan alam
390,Pantai dluwok,3.8,Pantai,5000,-81205585,1105076863,pantai yang masih alami dengan pasir putih dan ombak tenang ideal untuk bersantai dan menikmati keindahan laut
411,Pantai Daerah Yogyakarta,3.3,Pantai,20000,-78753849,1104262088,deretan pantai indah seperti parangtritis indrayanti dan glagah menawarkan pasir putih sunset romantis serta aktivitas surfing dan kulineran
244,Kampoeng Cyber Yogyakarta,4.4,Pendidikan,0,-7809384,1103585784,kampung modern dengan digitalisasi berbasis warga pionir smart village di jogja
416,Vegetalika Faperta UGM,4.3,Pendidikan,0,-77678488,1103818991,kebun edukatif milik fakultas pertanian ugm yang digunakan untuk pembelajaran dan wisata agro
312,Mesjid  Kelompok Candi,4.6,Religi,0,-76995786,1104132218,masjid yang berada di sleman mudah diakses dengan transportasi umum dan dekat dengan beberapa halte bus utama
325,Ijo Temple Wooden Mosque,4.4,Religi,0,-77847528,1105128442,pasoedjoedan al liwung atau yang dikenal dengan masjid candi ijod merupakan masjid yang didirikan tidak jauh dari candi ijo dimana kita ketahui candi ijo merupakan candi tertinggi di yogyakarta masjid ini berciri khas bangunan tradisional modern dengan sentuhan ornamen kayu jati masjid ini didesain sedemikian rupa sehingga pengunjung khusus nya yg ingin beribadah merasakan kenyaman alamiah dari masjid ini juga bisa dilihat pemandangan hamparan kota yogyakarta dan khususnya bandara adi sucipto bangunan masjid yg didesain terbuka menjadikan seolah beribadah menyatu dgn alam
338,Gallery Amri Yahya,4.9,Religi,75000,-77992289,1103537936,galeri seni yang memamerkan karya seni kontemporer memberikan wawasan mendalam mengenai seni lokal
356,Kori Agung Masjid Gedhe Mataram Kotagede,4.7,Religi,0,-78294965,1103985073,gerbang agung penuh nilai sejarah yang menjadi pintu masuk kompleks masjid mataram di kotagede
381,Kori Barat Masjid Gedhe Mataram Kotagede,4.3,Religi,0,-78290325,1103983065,pintu masuk bagian barat dari kompleks masjid bersejarah dengan gaya arsitektur klasik mataram
400,Mushola Kawasan Wisata Candi Prambanan,3.3,Religi,0,-77498116,1104943356,area terbuka yang digunakan untuk kegiatan olahraga dan rekreasi masyarakat setempat
403,Watu Masjid,4.3,Religi,0,-79553099,1104275744,formasi batu alam yang menyerupai masjid menawarkan keunikan geologi dan pemandangan alam sekitar
408,Mushola Candi Banyunibo,4.7,Religi,0,-7778495,1104946377,fasilitas ibadah yang terletak dekat dengan candi banyunibo memudahkan pengunjung untuk beribadah
428,JOLLY ROGER TATTOO,5,Seni,0,-7780561,110392352,studio tato yang menawarkan layanan seni tato dengan berbagai desain dan gaya
8,Jogja Bay,4.4,Wisata Air,100000,-77478461,1104188754,jogja bay waterpark jbw salah satu waterpark terbesar di asia tenggara yang berlokasi di kota wisata terbesar kedua di indonesia yaitu yogyakarta dan belakangan ini sudah menjadi salah satu tujuan destinasi wisata di yogyakarta waterpark yang saat ini merupakan atraksi wahana air terbesar terlengkap berstandar internasional dan memiliki karakter bajak laut – dengan bangga menyampaikan sesuai tripadvisor internasional telah merilis tahun “jogja bay waterpark di yogyakarta sebagai waterpark terbaik ke di asia” jogjabay telah tersertifikasi chse clean health safety enviroment dengan score dari kemenparekraf ri dan sucofindo
63,Galaxy Waterpark,4.3,Wisata Air,35000,-78159633,1104136917,galaxy waterpark cocok sebagai opsi untuk berlibur bersama keluarga apalagi untuk anak anak disini disediakan bermacam wahana seperti kolam arus flying fox wahana water slide kolam olimpic yang didesain dengan standar internasional untuk para atlet dewasa renang
68,Grand Puri Waterpark,4.2,Wisata Air,35000,-78777662,110352078,grand puri waterpark yogya berlokasi di daerah bantul salah satu waterpark terbesar di kabupaten bantul tempat rekreasi keluarga yang menyediakan atraksi dan wahana seru dan bisa dimainkan baik untuk anak anak maupun orang dewasa terdapat kolam seni olympic kolam arus kolam penerima dan kolam batita disana juga terdapat berbagai fasilitas foodcourt freewifi gazebo atm dan masih banyak lagi
69,Balong Waterpark,4.2,Wisata Air,20000,-78434924,1104103899,“full of splash and fun” itulah slogan yang diusung oleh balong waterpark di dalam waterpark ini akan kita temukan dua buah kolam utama yang diperuntukkan untuk balita dan orang dewasa selain itu berbagai wahana permainan semacam ember tumbah water coaster hingga family slide juga tersedia untuk dinikmati suasana di dalam lokasi cukup sejuk dan bersih berbagai fasilitas umum juga sudah disiapkan untuk memberi kenyamanan bagi para pengunjung waterpark ini sangat recomended sebagai tujuan rekreasi akhir pekan bersama keluarga anak anak bisa bermain sepuasnya orang dewasa juga bisa bersantai dengan nyamannya
73,CitraGrand Mutiara Waterpark Yogyakarta,4.3,Wisata Air,80000,-78137343,1102831838,waterpark ini menjadi salah satu objek wisata air favorit untuk keluarga mengusung tema treasure adventure citragrand mutiara waterpark yogya menghadirkan berbagai wahana permainan air yang akan membawa pengunjung seolah berpetualang bersama bajak laut
84,Tirtonirmolo Water Park Galuh,4.2,Wisata Air,30000,-7748672,110501128,tirtonirmolo water park galuh merupakan gabungan dari hotel galuh yang berada di sisi selatan tirtonirmolo water park galuh wisatawan dapat menikmati berbagai wahana di sekitar tirtonirmolo water park bukan hanya air saja disini juga terdapat kolam yaitu kolam renang dewasa kolam renang seluncur anak anak mandi bola kolam keluarga kolam arus kolam ember tumpah kolam renang songsong gora kolam renang laba laba kuda laut dan kolam air mancur wisata ini cocok didatangi bersama keluarga maupun teman
141,EMBUNG JETIS SURUH,4.2,Wisata Air,0,-76745388,1103845035,embung waduk kecil ini tidak hanya berfungsi sebagai irigasi tetapi juga menjadi spot wisata dengan pemandangan perbukitan yang indah sangat cocok untuk bersantai sore sambil menikmati matahari terbenam
158,Waterbyur Taman Air,4.2,Wisata Air,20000,-78814715,1103394116,waterbyur adalah taman air keluarga yang menawarkan berbagai wahana permainan air seperti kolam renang anak seluncuran dan ember tumpah tempat ini cocok untuk liburan keluarga dengan suasana yang aman nyaman dan menyenangkan
194,Taman Nggirli,4.3,Wisata Air,0,-78403441,1104537568,taman komunitas di pedesaan yang menawarkan suasana alami dan kegiatan sosial edukatif seperti bercocok tanam dan belajar lingkungan
200,Taman Air Menari,4.3,Wisata Air,6000,-780094,110367805,taman dengan instalasi air mancur menari yang disinari lampu warna warni cocok untuk wisata malam keluarga dan anak anak
201,Curug Banyunibo,4.1,Wisata Air,0,-78675423,1102867568,air terjun tersembunyi yang berada tak jauh dari candi banyunibo cocok untuk pengunjung yang menyukai eksplorasi alam dan trekking ringan
207,Kedung Tolok,4.3,Wisata Air,0,-79632346,1103838152,kolam alami yang terbentuk dari aliran sungai cocok untuk bermain air dan bersantai di suasana alami yang masih asri
234,Pakem Sari Water Park,3.7,Wisata Air,20000,-7661928,110413932,wahana air keluarga dengan berbagai permainan dan kolam untuk anak hingga dewasa
235,Dodogan Cultural Tourism,4.2,Wisata Air,4000,-7926687,1104825668,wisata budaya lokal dengan pertunjukan seni tradisional dan kuliner khas desa
250,Jipangan Tourism Village,4.4,Wisata Air,4000,-78548212,1103277628,desa wisata yang menawarkan budaya pertanian dan atraksi kesenian lokal
265,Air Terjun Banyu Nibo,4.3,Wisata Air,0,-79033828,1104572075,air terjun mungil yang dikelilingi pepohonan cocok untuk healing dan eksplorasi
275,Embung KP,4.3,Wisata Air,4000,-76588773,110235082,embung atau bendungan kecil yang digunakan untuk irigasi dan kini jadi spot piknik serta mancing
279,Desa Wisata Nawung,4.3,Wisata Air,20000,-78202819,1105425329,desa wisata yang fokus pada pelestarian budaya dan lingkungan serta kuliner tradisional
293,Tuk Si Bedug,4.5,Wisata Air,0,-77343858,1103004508,sumber mata air alami yang dikeramatkan warga diyakini memiliki energi spiritual
295,WISATA DESA WATU LEDHEK,4.3,Wisata Air,0,-77162707,1103898193,desa wisata dengan atraksi seni tari ledhek dan panorama alam khas pedesaan
299,Taman wisata merapi garden Cangkringan,4.5,Wisata Air,10000,-758728,110442803,taman rekreasi yang terletak di lereng gunung merapi menawarkan kolam renang dan taman bermain yang cocok untuk keluarga
307,Sungai Oya,4.7,Wisata Air,60000,-79539315,1104246111,sungai yang mengalir di gunung kidul menawarkan aktivitas river tubing dan pemandangan alam karst yang memukau
330,Pemancingan Sungkono,3.6,Wisata Air,0,-79436745,1102288385,tempat wisata pemancingan yang cocok bagi para penggemar memancing dilengkapi dengan fasilitas yang nyaman
337,Grojogan Pucung,4.5,Wisata Air,0,-7990371,1103421397,air terjun alami yang menawarkan kesegaran dengan suasana alam yang asri dan menenangkan
344,Gerojogan Jurugan,4.6,Wisata Air,3000,-77005813,1102359752,air terjun alami yang menawan dengan suasana asri cocok untuk relaksasi dan menikmati segarnya air pegunungan
345,Grenjeng Water Park,4.3,Wisata Air,0,-76563532,1103857548,taman bermain air keluarga dengan berbagai wahana seru yang cocok untuk anak anak dan dewasa
348,WATER PARK DESA SUDIMORO,3.7,Wisata Air,40000,-76132549,1103519173,wahana air desa yang menyenangkan dengan kolam renang dan permainan air untuk keluarga
362,Kids Waterpark & Replika Taman Satwa,4.4,Wisata Air,20000,-76210027,1104224484,taman bermain air anak lengkap dengan mini zoo edukatif yang menyenangkan
366,"Desa Wisata ""Bedog Ilir""",5,Wisata Air,0,-77795584,1103281743,desa wisata yang menggabungkan nuansa pedesaan pertanian dan aktivitas budaya lokal
372,Desa Wisata Kembang Wonderful,5,Wisata Air,0,-76349344,1103837672,desa wisata dengan keindahan alam dan kegiatan budaya cocok untuk liburan edukatif
378,Merapi Park Wahana Air,4.1,Wisata Air,20000,-76210688,110422686,wahana air dengan latar belakang merapi yang memukau menyajikan pengalaman bermain air dan wisata alam
385,"Kali ""Bladeran""",4,Wisata Air,0,-76942818,1102359799,sungai dengan aliran jernih dan lingkungan asri cocok untuk kegiatan seperti bermain air dan piknik keluarga
410,Obyek Wisata BKK kendal sari,4.7,Wisata Air,65000,-76290107,1104908773,tempat wisata yang menawarkan keindahan alam dan fasilitas rekreasi untuk keluarga
413,Permandian Alami Dan Supernatural,4,Wisata Air,5000,-77046102,1103526466,tempat pemandian yang dipercaya memiliki khasiat alami dan nilai spiritual oleh masyarakat sekitar
418,Wisata Batu Titanic,4.7,Wisata Air,5000,-79459282,1104146063,formasi batu yang menyerupai kapal titanic memberikan pengalaman unik dan spot foto menarik
420,Wisata Jaga Bendung,5,Wisata Air,0,-79087427,1103797906,wisata air dengan suasana alami di sekitar bendungan ideal untuk piknik keluarga atau sekadar bersantai
423,Embung Bangeran,5,Wisata Air,10000,-77923528,1103962255,waduk kecil yang digunakan untuk irigasi dan rekreasi dikelilingi oleh pemandangan alam yang asri
435,"Pancuran ""Tirip Kulon""",4.5,Wisata Air,0,-76920244,1102337952,sumber air alami yang digunakan untuk mandi dan dipercaya memiliki khasiat kesehatan
